CustomerID,Feedback,SentimentScore
2026,Excellent service,0.2
2027,Packaging was damaged,0.88
2028,Unresponsive helpline,0.88
2029,Amazing product,0.95
2030,Amazing product,0.88
2031,Will not recommend,0.3
2032,Packaging was damaged,0.3
2033,Packaging was damaged,0.9
2034,Delay in shipment,0.91
2035,Excellent service,0.9
2036,Unresponsive helpline,0.3
2037,Unresponsive helpline,0.9
2038,Worst delivery experience,0.25
2039,Excellent service,0.25
2040,Excellent service,0.1
2041,Worst delivery experience,0.25
2042,Packaging was damaged,0.92
2043,Unresponsive helpline,0.88
2044,Excellent service,0.9
2045,Excellent service,0.25
2046,Amazing product,0.1
2047,Amazing product,0.2
2048,Amazing product,0.25
2049,Packaging was damaged,0.35
2050,Unresponsive helpline,0.2
2051,Worst delivery experience,0.35
2052,Packaging was damaged,0.1
2053,Delay in shipment,0.2
2054,Excellent service,0.9
2055,Delay in shipment,0.92
2056,Will not recommend,0.95
2057,Loved the quality,0.91
2058,Will not recommend,0.1
2059,Quick resolution,0.9
2060,Packaging was damaged,0.95
2061,Packaging was damaged,0.35
2062,Amazing product,0.95
2063,Excellent service,0.9
2064,Delay in shipment,0.88
2065,Quick resolution,0.3
2066,Unresponsive helpline,0.91
2067,Unresponsive helpline,0.88
2068,Delay in shipment,0.92
2069,Amazing product,0.91
2070,Amazing product,0.9
2071,Great support,0.25
2072,Loved the quality,0.25
2073,Great support,0.3
2074,Excellent service,0.95
2075,Amazing product,0.3
2076,Packaging was damaged,0.91
2077,Quick resolution,0.1
2078,Delay in shipment,0.95
2079,Worst delivery experience,0.9
2080,Quick resolution,0.25
2081,Worst delivery experience,0.9
2082,Delay in shipment,0.2
2083,Unresponsive helpline,0.95
2084,Will not recommend,0.91
2085,Delay in shipment,0.1
2086,Will not recommend,0.9
2087,Loved the quality,0.88
2088,Packaging was damaged,0.1
2089,Excellent service,0.9
2090,Amazing product,0.25
2091,Packaging was damaged,0.91
2092,Loved the quality,0.25
2093,Will not recommend,0.92
2094,Quick resolution,0.1
2095,Loved the quality,0.2
2096,Excellent service,0.35
2097,Packaging was damaged,0.25
2098,Delay in shipment,0.2
2099,Loved the quality,0.35
2100,Packaging was damaged,0.88
2101,Excellent service,0.91
2102,Delay in shipment,0.91
2103,Loved the quality,0.2
2104,Packaging was damaged,0.95
2105,Will not recommend,0.88
2106,Quick resolution,0.35
2107,Excellent service,0.1
2108,Amazing product,0.1
2109,Quick resolution,0.1
2110,Packaging was damaged,0.3
2111,Excellent service,0.91
2112,Loved the quality,0.95
2113,Quick resolution,0.88
2114,Great support,0.92
2115,Packaging was damaged,0.92
2116,Loved the quality,0.35
2117,Delay in shipment,0.2
2118,Will not recommend,0.9
2119,Loved the quality,0.91
2120,Will not recommend,0.3
2121,Worst delivery experience,0.35
2122,Excellent service,0.9
2123,Packaging was damaged,0.9
2124,Excellent service,0.91
2125,Worst delivery experience,0.91
2126,Great support,0.9
2127,Packaging was damaged,0.9
2128,Will not recommend,0.35
2129,Loved the quality,0.95
2130,Packaging was damaged,0.92
2131,Unresponsive helpline,0.91
2132,Worst delivery experience,0.91
2133,Great support,0.25
2134,Unresponsive helpline,0.35
2135,Packaging was damaged,0.91
2136,Excellent service,0.9
2137,Great support,0.91
2138,Quick resolution,0.25
2139,Packaging was damaged,0.95
2140,Excellent service,0.91
2141,Will not recommend,0.25
2142,Loved the quality,0.25
2143,Delay in shipment,0.35
2144,Will not recommend,0.91
2145,Will not recommend,0.25
2146,Great support,0.2
2147,Unresponsive helpline,0.35
2148,Excellent service,0.25
2149,Amazing product,0.35
2150,Excellent service,0.91
2151,Delay in shipment,0.92
2152,Amazing product,0.25
2153,Loved the quality,0.1
2154,Delay in shipment,0.2
2155,Great support,0.92
2156,Great support,0.95
2157,Great support,0.92
2158,Quick resolution,0.88
2159,Worst delivery experience,0.95
2160,Loved the quality,0.1
2161,Great support,0.9
2162,Delay in shipment,0.35
2163,Amazing product,0.95
2164,Unresponsive helpline,0.9
2165,Great support,0.25
2166,Worst delivery experience,0.91
2167,Will not recommend,0.88
2168,Great support,0.3
2169,Will not recommend,0.88
2170,Delay in shipment,0.88
2171,Quick resolution,0.88
2172,Excellent service,0.25
2173,Loved the quality,0.3
2174,Delay in shipment,0.3
2175,Will not recommend,0.91
2176,Quick resolution,0.25
2177,Worst delivery experience,0.3
2178,Unresponsive helpline,0.35
2179,Excellent service,0.91
2180,Quick resolution,0.35
2181,Unresponsive helpline,0.92
2182,Great support,0.88
2183,Excellent service,0.2
2184,Packaging was damaged,0.25
2185,Worst delivery experience,0.88
2186,Will not recommend,0.35
2187,Delay in shipment,0.9
2188,Great support,0.91
2189,Packaging was damaged,0.2
2190,Will not recommend,0.3
2191,Quick resolution,0.2
2192,Great support,0.35
2193,Worst delivery experience,0.88
2194,Quick resolution,0.91
2195,Great support,0.35
2196,Excellent service,0.35
2197,Loved the quality,0.92
2198,Quick resolution,0.1
2199,Great support,0.1
2200,Loved the quality,0.3
2201,Excellent service,0.1
2202,Loved the quality,0.3
2203,Loved the quality,0.3
2204,Great support,0.92
2205,Quick resolution,0.95
2206,Excellent service,0.2
2207,Will not recommend,0.9
2208,Will not recommend,0.88
2209,Loved the quality,0.95
2210,Packaging was damaged,0.9
2211,Unresponsive helpline,0.88
2212,Amazing product,0.35
2213,Loved the quality,0.2
2214,Worst delivery experience,0.3
2215,Great support,0.95
2216,Delay in shipment,0.92
2217,Amazing product,0.2
2218,Loved the quality,0.25
2219,Will not recommend,0.1
2220,Unresponsive helpline,0.35
2221,Great support,0.95
2222,Loved the quality,0.2
2223,Will not recommend,0.3
2224,Great support,0.9
2225,Will not recommend,0.91
2226,Quick resolution,0.95
2227,Delay in shipment,0.88
2228,Worst delivery experience,0.91
2229,Amazing product,0.91
2230,Packaging was damaged,0.35
2231,Loved the quality,0.88
2232,Great support,0.25
2233,Will not recommend,0.9
2234,Loved the quality,0.92
2235,Quick resolution,0.3
2236,Delay in shipment,0.91
2237,Delay in shipment,0.91
2238,Delay in shipment,0.3
2239,Loved the quality,0.2
2240,Delay in shipment,0.95
2241,Will not recommend,0.9
2242,Worst delivery experience,0.2
2243,Loved the quality,0.92
2244,Will not recommend,0.35
2245,Amazing product,0.91
2246,Great support,0.3
2247,Excellent service,0.3
2248,Quick resolution,0.3
2249,Delay in shipment,0.95
2250,Packaging was damaged,0.9
2251,Quick resolution,0.3
2252,Delay in shipment,0.95
2253,Great support,0.92
2254,Delay in shipment,0.1
2255,Delay in shipment,0.91
2256,Worst delivery experience,0.95
2257,Excellent service,0.88
2258,Delay in shipment,0.2
2259,Unresponsive helpline,0.1
2260,Excellent service,0.91
2261,Will not recommend,0.3
2262,Delay in shipment,0.9
2263,Delay in shipment,0.88
2264,Packaging was damaged,0.35
2265,Packaging was damaged,0.1
2266,Unresponsive helpline,0.25
2267,Amazing product,0.91
2268,Worst delivery experience,0.88
2269,Amazing product,0.35
2270,Unresponsive helpline,0.25
2271,Great support,0.91
2272,Packaging was damaged,0.25
2273,Loved the quality,0.35
2274,Loved the quality,0.25
2275,Great support,0.91
2276,Packaging was damaged,0.35
2277,Delay in shipment,0.35
2278,Packaging was damaged,0.2
2279,Worst delivery experience,0.91
2280,Great support,0.25
2281,Excellent service,0.92
2282,Delay in shipment,0.1
2283,Great support,0.9
2284,Quick resolution,0.91
2285,Great support,0.1
2286,Amazing product,0.88
2287,Excellent service,0.91
2288,Will not recommend,0.88
2289,Packaging was damaged,0.25
2290,Great support,0.1
2291,Will not recommend,0.92
2292,Loved the quality,0.1
2293,Delay in shipment,0.1
2294,Packaging was damaged,0.35
2295,Loved the quality,0.25
2296,Excellent service,0.88
2297,Unresponsive helpline,0.95
2298,Amazing product,0.1
2299,Unresponsive helpline,0.3
2300,Unresponsive helpline,0.25
2301,Packaging was damaged,0.91
2302,Great support,0.35
2303,Packaging was damaged,0.3
2304,Worst delivery experience,0.2
2305,Great support,0.91
2306,Will not recommend,0.95
2307,Worst delivery experience,0.92
2308,Quick resolution,0.25
2309,Excellent service,0.3
2310,Great support,0.95
2311,Will not recommend,0.3
2312,Unresponsive helpline,0.92
2313,Will not recommend,0.92
2314,Loved the quality,0.95
2315,Amazing product,0.2
2316,Worst delivery experience,0.35
2317,Quick resolution,0.1
2318,Amazing product,0.92
2319,Excellent service,0.91
2320,Worst delivery experience,0.88
2321,Will not recommend,0.92
2322,Great support,0.91
2323,Excellent service,0.95
2324,Amazing product,0.9
2325,Loved the quality,0.2
2326,Unresponsive helpline,0.88
2327,Quick resolution,0.91
2328,Amazing product,0.2
2329,Unresponsive helpline,0.35
2330,Will not recommend,0.2
2331,Excellent service,0.9
2332,Unresponsive helpline,0.95
2333,Loved the quality,0.35
2334,Loved the quality,0.2
2335,Amazing product,0.9
2336,Delay in shipment,0.35
2337,Will not recommend,0.35
2338,Packaging was damaged,0.3
2339,Delay in shipment,0.95
2340,Loved the quality,0.88
2341,Great support,0.2
2342,Loved the quality,0.35
2343,Quick resolution,0.88
2344,Packaging was damaged,0.2
2345,Loved the quality,0.35
2346,Worst delivery experience,0.95
2347,Loved the quality,0.35
2348,Will not recommend,0.25
2349,Loved the quality,0.25
2350,Quick resolution,0.88
2351,Unresponsive helpline,0.3
2352,Worst delivery experience,0.3
2353,Packaging was damaged,0.92
2354,Great support,0.25
2355,Amazing product,0.3
2356,Delay in shipment,0.91
2357,Delay in shipment,0.9
2358,Quick resolution,0.91
2359,Unresponsive helpline,0.2
2360,Packaging was damaged,0.35
2361,Great support,0.92
2362,Great support,0.92
2363,Excellent service,0.35
2364,Worst delivery experience,0.1
2365,Unresponsive helpline,0.88
2366,Excellent service,0.3
2367,Amazing product,0.3
2368,Unresponsive helpline,0.91
2369,Delay in shipment,0.3
2370,Worst delivery experience,0.25
2371,Amazing product,0.1
2372,Amazing product,0.95
2373,Amazing product,0.3
2374,Will not recommend,0.2
2375,Excellent service,0.1
2376,Excellent service,0.92
2377,Amazing product,0.2
2378,Delay in shipment,0.88
2379,Loved the quality,0.1
2380,Will not recommend,0.88
2381,Excellent service,0.91
2382,Will not recommend,0.3
2383,Will not recommend,0.92
2384,Unresponsive helpline,0.9
2385,Amazing product,0.88
2386,Worst delivery experience,0.92
2387,Worst delivery experience,0.91
2388,Worst delivery experience,0.88
2389,Unresponsive helpline,0.3
2390,Amazing product,0.88
2391,Unresponsive helpline,0.95
2392,Packaging was damaged,0.2
2393,Amazing product,0.9
2394,Packaging was damaged,0.92
2395,Amazing product,0.92
2396,Unresponsive helpline,0.88
2397,Loved the quality,0.91
2398,Quick resolution,0.1
2399,Packaging was damaged,0.91
2400,Worst delivery experience,0.35
2401,Will not recommend,0.88
2402,Packaging was damaged,0.25
2403,Quick resolution,0.3
2404,Great support,0.88
2405,Amazing product,0.35
2406,Packaging was damaged,0.25
2407,Amazing product,0.95
2408,Quick resolution,0.92
2409,Packaging was damaged,0.9
2410,Will not recommend,0.91
2411,Unresponsive helpline,0.91
2412,Will not recommend,0.9
2413,Will not recommend,0.1
2414,Delay in shipment,0.2
2415,Worst delivery experience,0.92
2416,Will not recommend,0.3
2417,Will not recommend,0.88
2418,Packaging was damaged,0.25
2419,Worst delivery experience,0.3
2420,Packaging was damaged,0.9
2421,Unresponsive helpline,0.91
2422,Worst delivery experience,0.25
2423,Quick resolution,0.88
2424,Quick resolution,0.25
2425,Delay in shipment,0.25
2426,Unresponsive helpline,0.1
2427,Excellent service,0.25
2428,Great support,0.95
2429,Packaging was damaged,0.3
2430,Packaging was damaged,0.1
2431,Loved the quality,0.88
2432,Loved the quality,0.35
2433,Excellent service,0.9
2434,Excellent service,0.9
2435,Worst delivery experience,0.3
2436,Excellent service,0.1
2437,Amazing product,0.35
2438,Great support,0.95
2439,Great support,0.1
2440,Amazing product,0.3
2441,Loved the quality,0.91
2442,Packaging was damaged,0.88
2443,Quick resolution,0.35
2444,Loved the quality,0.92
2445,Delay in shipment,0.2
2446,Delay in shipment,0.2
2447,Delay in shipment,0.35
2448,Excellent service,0.91
2449,Delay in shipment,0.91
2450,Delay in shipment,0.95
2451,Unresponsive helpline,0.88
2452,Delay in shipment,0.88
2453,Packaging was damaged,0.1
2454,Delay in shipment,0.2
2455,Loved the quality,0.1
2456,Great support,0.3
2457,Delay in shipment,0.25
2458,Quick resolution,0.35
2459,Will not recommend,0.88
2460,Amazing product,0.1
2461,Delay in shipment,0.35
2462,Quick resolution,0.91
2463,Packaging was damaged,0.1
2464,Worst delivery experience,0.1
2465,Loved the quality,0.91
2466,Packaging was damaged,0.35
2467,Quick resolution,0.35
2468,Packaging was damaged,0.91
2469,Unresponsive helpline,0.1
2470,Amazing product,0.91
2471,Loved the quality,0.9
2472,Packaging was damaged,0.88
2473,Amazing product,0.9
2474,Great support,0.3
2475,Will not recommend,0.91
2476,Great support,0.1
2477,Will not recommend,0.25
2478,Packaging was damaged,0.35
2479,Delay in shipment,0.35
2480,Unresponsive helpline,0.25
2481,Unresponsive helpline,0.2
2482,Packaging was damaged,0.92
2483,Amazing product,0.88
2484,Quick resolution,0.9
2485,Quick resolution,0.25
2486,Delay in shipment,0.9
2487,Quick resolution,0.3
2488,Delay in shipment,0.1
2489,Delay in shipment,0.1
2490,Will not recommend,0.35
2491,Loved the quality,0.35
2492,Loved the quality,0.2
2493,Worst delivery experience,0.2
2494,Will not recommend,0.9
2495,Quick resolution,0.9
2496,Great support,0.3
2497,Loved the quality,0.3
2498,Packaging was damaged,0.3
2499,Quick resolution,0.1
2500,Amazing product,0.1
2501,Amazing product,0.9
2502,Quick resolution,0.95
2503,Quick resolution,0.91
2504,Great support,0.2
2505,Loved the quality,0.9
2506,Will not recommend,0.2
2507,Great support,0.35
2508,Quick resolution,0.35
2509,Packaging was damaged,0.95
2510,Packaging was damaged,0.3
2511,Amazing product,0.1
2512,Delay in shipment,0.92
2513,Delay in shipment,0.35
2514,Excellent service,0.92
2515,Amazing product,0.9
2516,Loved the quality,0.9
2517,Will not recommend,0.9
2518,Unresponsive helpline,0.35
2519,Great support,0.3
2520,Excellent service,0.3
2521,Worst delivery experience,0.9
2522,Loved the quality,0.3
2523,Amazing product,0.25
2524,Delay in shipment,0.9
2525,Packaging was damaged,0.1
2526,Will not recommend,0.9
2527,Worst delivery experience,0.35
2528,Will not recommend,0.95
2529,Unresponsive helpline,0.1
2530,Will not recommend,0.35
2531,Excellent service,0.91
2532,Loved the quality,0.9
2533,Quick resolution,0.2
2534,Great support,0.9
2535,Quick resolution,0.9
2536,Great support,0.2
2537,Unresponsive helpline,0.3
2538,Will not recommend,0.25
2539,Excellent service,0.88
2540,Great support,0.1
2541,Delay in shipment,0.91
2542,Quick resolution,0.25
2543,Loved the quality,0.88
2544,Packaging was damaged,0.35
2545,Unresponsive helpline,0.9
2546,Will not recommend,0.1
2547,Quick resolution,0.3
2548,Amazing product,0.25
2549,Excellent service,0.2
2550,Will not recommend,0.35
2551,Excellent service,0.95
2552,Delay in shipment,0.88
2553,Amazing product,0.3
2554,Packaging was damaged,0.95
2555,Loved the quality,0.92
2556,Great support,0.92
2557,Great support,0.35
2558,Quick resolution,0.25
2559,Great support,0.3
2560,Packaging was damaged,0.88
2561,Will not recommend,0.3
2562,Unresponsive helpline,0.2
2563,Will not recommend,0.25
2564,Unresponsive helpline,0.92
2565,Packaging was damaged,0.1
2566,Will not recommend,0.3
2567,Will not recommend,0.2
2568,Unresponsive helpline,0.88
2569,Loved the quality,0.92
2570,Loved the quality,0.91
2571,Will not recommend,0.88
2572,Worst delivery experience,0.91
2573,Loved the quality,0.1
2574,Worst delivery experience,0.1
2575,Delay in shipment,0.92
2576,Loved the quality,0.35
2577,Worst delivery experience,0.25
2578,Quick resolution,0.1
2579,Packaging was damaged,0.35
2580,Excellent service,0.3
2581,Quick resolution,0.2
2582,Excellent service,0.35
2583,Excellent service,0.91
2584,Will not recommend,0.25
2585,Loved the quality,0.9
2586,Unresponsive helpline,0.92
2587,Quick resolution,0.35
2588,Will not recommend,0.88
2589,Great support,0.2
2590,Excellent service,0.35
2591,Great support,0.2
2592,Packaging was damaged,0.25
2593,Packaging was damaged,0.88
2594,Unresponsive helpline,0.2
2595,Delay in shipment,0.3
2596,Excellent service,0.88
2597,Worst delivery experience,0.91
2598,Packaging was damaged,0.9
2599,Excellent service,0.1
2600,Packaging was damaged,0.1
2601,Delay in shipment,0.25
2602,Packaging was damaged,0.91
2603,Amazing product,0.25
2604,Quick resolution,0.3
2605,Quick resolution,0.3
2606,Loved the quality,0.88
2607,Excellent service,0.3
2608,Great support,0.1
2609,Packaging was damaged,0.1
2610,Great support,0.88
2611,Loved the quality,0.91
2612,Great support,0.91
2613,Amazing product,0.91
2614,Excellent service,0.1
2615,Quick resolution,0.1
2616,Worst delivery experience,0.35
2617,Loved the quality,0.95
2618,Quick resolution,0.25
2619,Loved the quality,0.35
2620,Packaging was damaged,0.88
2621,Delay in shipment,0.2
2622,Great support,0.9
2623,Excellent service,0.35
2624,Unresponsive helpline,0.9
2625,Great support,0.92
2626,Unresponsive helpline,0.3
2627,Unresponsive helpline,0.92
2628,Loved the quality,0.25
2629,Excellent service,0.3
2630,Delay in shipment,0.91
2631,Quick resolution,0.9
2632,Will not recommend,0.88
2633,Packaging was damaged,0.88
2634,Packaging was damaged,0.95
2635,Unresponsive helpline,0.9
2636,Delay in shipment,0.1
2637,Packaging was damaged,0.95
2638,Excellent service,0.25
2639,Amazing product,0.1
2640,Will not recommend,0.92
2641,Delay in shipment,0.3
2642,Quick resolution,0.9
2643,Will not recommend,0.88
2644,Delay in shipment,0.25
2645,Unresponsive helpline,0.25
2646,Excellent service,0.95
2647,Quick resolution,0.88
2648,Unresponsive helpline,0.92
2649,Delay in shipment,0.2
2650,Loved the quality,0.25
2651,Worst delivery experience,0.2
2652,Loved the quality,0.35
2653,Delay in shipment,0.92
2654,Unresponsive helpline,0.35
2655,Packaging was damaged,0.1
2656,Packaging was damaged,0.25
2657,Excellent service,0.91
2658,Amazing product,0.9
2659,Amazing product,0.9
2660,Great support,0.88
2661,Worst delivery experience,0.9
2662,Will not recommend,0.1
2663,Unresponsive helpline,0.92
2664,Excellent service,0.1
2665,Packaging was damaged,0.3
2666,Unresponsive helpline,0.91
2667,Quick resolution,0.25
2668,Amazing product,0.91
2669,Quick resolution,0.35
2670,Excellent service,0.2
2671,Will not recommend,0.25
2672,Unresponsive helpline,0.95
2673,Excellent service,0.92
2674,Quick resolution,0.2
2675,Packaging was damaged,0.88
2676,Unresponsive helpline,0.92
2677,Excellent service,0.1
2678,Unresponsive helpline,0.9
2679,Excellent service,0.88
2680,Amazing product,0.9
2681,Quick resolution,0.35
2682,Loved the quality,0.3
2683,Amazing product,0.1
2684,Excellent service,0.2
2685,Unresponsive helpline,0.91
2686,Loved the quality,0.35
2687,Delay in shipment,0.92
2688,Great support,0.92
2689,Will not recommend,0.25
2690,Will not recommend,0.92
2691,Worst delivery experience,0.25
2692,Worst delivery experience,0.25
2693,Great support,0.95
2694,Excellent service,0.3
2695,Excellent service,0.91
2696,Worst delivery experience,0.2
2697,Great support,0.3
2698,Worst delivery experience,0.3
2699,Excellent service,0.95
2700,Excellent service,0.1
2701,Loved the quality,0.1
2702,Worst delivery experience,0.88
2703,Loved the quality,0.95
2704,Excellent service,0.92
2705,Delay in shipment,0.25
2706,Will not recommend,0.3
2707,Great support,0.92
2708,Worst delivery experience,0.1
2709,Delay in shipment,0.9
2710,Quick resolution,0.92
2711,Unresponsive helpline,0.9
2712,Excellent service,0.3
2713,Will not recommend,0.9
2714,Quick resolution,0.92
2715,Delay in shipment,0.2
2716,Will not recommend,0.91
2717,Amazing product,0.9
2718,Quick resolution,0.1
2719,Unresponsive helpline,0.95
2720,Loved the quality,0.92
2721,Delay in shipment,0.3
2722,Amazing product,0.2
2723,Delay in shipment,0.25
2724,Loved the quality,0.91
2725,Loved the quality,0.35
2726,Great support,0.25
2727,Quick resolution,0.2
2728,Delay in shipment,0.35
2729,Amazing product,0.95
2730,Quick resolution,0.1
2731,Excellent service,0.9
2732,Worst delivery experience,0.88
2733,Loved the quality,0.95
2734,Excellent service,0.35
2735,Worst delivery experience,0.88
2736,Loved the quality,0.9
2737,Packaging was damaged,0.25
2738,Delay in shipment,0.25
2739,Worst delivery experience,0.92
2740,Worst delivery experience,0.2
2741,Amazing product,0.2
2742,Great support,0.92
2743,Delay in shipment,0.3
2744,Delay in shipment,0.3
2745,Excellent service,0.92
2746,Loved the quality,0.95
2747,Packaging was damaged,0.88
2748,Loved the quality,0.9
2749,Excellent service,0.1
2750,Packaging was damaged,0.1
2751,Loved the quality,0.25
2752,Excellent service,0.91
2753,Delay in shipment,0.25
2754,Amazing product,0.2
2755,Worst delivery experience,0.88
2756,Great support,0.3
2757,Quick resolution,0.92
2758,Unresponsive helpline,0.1
2759,Will not recommend,0.92
2760,Excellent service,0.91
2761,Will not recommend,0.2
2762,Loved the quality,0.2
2763,Unresponsive helpline,0.9
2764,Worst delivery experience,0.92
2765,Loved the quality,0.3
2766,Worst delivery experience,0.1
2767,Packaging was damaged,0.1
2768,Amazing product,0.91
2769,Excellent service,0.9
2770,Amazing product,0.95
2771,Excellent service,0.92
2772,Loved the quality,0.25
2773,Quick resolution,0.95
2774,Amazing product,0.95
2775,Unresponsive helpline,0.35
2776,Amazing product,0.88
2777,Packaging was damaged,0.25
2778,Loved the quality,0.25
2779,Great support,0.9
2780,Unresponsive helpline,0.3
2781,Excellent service,0.91
2782,Worst delivery experience,0.92
2783,Great support,0.91
2784,Great support,0.92
2785,Loved the quality,0.92
2786,Delay in shipment,0.91
2787,Excellent service,0.35
2788,Amazing product,0.9
2789,Amazing product,0.92
2790,Worst delivery experience,0.95
2791,Great support,0.91
2792,Loved the quality,0.1
2793,Quick resolution,0.1
2794,Loved the quality,0.88
2795,Unresponsive helpline,0.95
2796,Will not recommend,0.3
2797,Packaging was damaged,0.2
2798,Will not recommend,0.9
2799,Great support,0.3
2800,Excellent service,0.2
2801,Delay in shipment,0.1
2802,Packaging was damaged,0.95
2803,Will not recommend,0.3
2804,Delay in shipment,0.91
2805,Unresponsive helpline,0.91
2806,Worst delivery experience,0.91
2807,Quick resolution,0.9
2808,Quick resolution,0.95
2809,Unresponsive helpline,0.95
2810,Unresponsive helpline,0.9
2811,Delay in shipment,0.1
2812,Delay in shipment,0.25
2813,Unresponsive helpline,0.3
2814,Great support,0.25
2815,Will not recommend,0.88
2816,Great support,0.25
2817,Unresponsive helpline,0.2
2818,Amazing product,0.25
2819,Great support,0.91
2820,Amazing product,0.1
2821,Packaging was damaged,0.35
2822,Unresponsive helpline,0.9
2823,Delay in shipment,0.88
2824,Amazing product,0.91
2825,Amazing product,0.25
2826,Will not recommend,0.25
2827,Great support,0.88
2828,Excellent service,0.92
2829,Excellent service,0.2
2830,Packaging was damaged,0.92
2831,Worst delivery experience,0.92
2832,Will not recommend,0.2
2833,Will not recommend,0.1
2834,Packaging was damaged,0.95
2835,Delay in shipment,0.92
2836,Unresponsive helpline,0.35
2837,Quick resolution,0.88
2838,Unresponsive helpline,0.2
2839,Quick resolution,0.35
2840,Will not recommend,0.25
2841,Unresponsive helpline,0.35
2842,Great support,0.9
2843,Loved the quality,0.9
2844,Delay in shipment,0.88
2845,Amazing product,0.2
2846,Excellent service,0.9
2847,Delay in shipment,0.88
2848,Excellent service,0.91
2849,Great support,0.95
2850,Will not recommend,0.92
2851,Excellent service,0.2
2852,Will not recommend,0.92
2853,Quick resolution,0.35
2854,Worst delivery experience,0.25
2855,Amazing product,0.88
2856,Will not recommend,0.92
2857,Delay in shipment,0.92
2858,Unresponsive helpline,0.2
2859,Packaging was damaged,0.35
2860,Will not recommend,0.9
2861,Amazing product,0.35
2862,Quick resolution,0.9
2863,Loved the quality,0.2
2864,Delay in shipment,0.25
2865,Unresponsive helpline,0.3
2866,Packaging was damaged,0.92
2867,Excellent service,0.91
2868,Great support,0.3
2869,Unresponsive helpline,0.95
2870,Quick resolution,0.35
2871,Amazing product,0.92
2872,Packaging was damaged,0.1
2873,Worst delivery experience,0.9
2874,Amazing product,0.92
2875,Will not recommend,0.25
2876,Delay in shipment,0.95
2877,Packaging was damaged,0.3
2878,Amazing product,0.9
2879,Amazing product,0.3
2880,Unresponsive helpline,0.2
2881,Worst delivery experience,0.2
2882,Quick resolution,0.2
2883,Will not recommend,0.9
2884,Great support,0.91
2885,Loved the quality,0.92
2886,Amazing product,0.3
2887,Amazing product,0.3
2888,Quick resolution,0.9
2889,Will not recommend,0.91
2890,Loved the quality,0.1
2891,Excellent service,0.95
2892,Amazing product,0.35
2893,Loved the quality,0.3
2894,Will not recommend,0.25
2895,Delay in shipment,0.88
2896,Quick resolution,0.9
2897,Loved the quality,0.92
2898,Will not recommend,0.3
2899,Excellent service,0.3
2900,Packaging was damaged,0.1
2901,Quick resolution,0.25
2902,Loved the quality,0.91
2903,Loved the quality,0.3
2904,Great support,0.2
2905,Quick resolution,0.95
2906,Amazing product,0.1
2907,Amazing product,0.3
2908,Worst delivery experience,0.25
2909,Delay in shipment,0.92
2910,Loved the quality,0.2
2911,Packaging was damaged,0.3
2912,Excellent service,0.3
2913,Loved the quality,0.1
2914,Packaging was damaged,0.92
2915,Packaging was damaged,0.2
2916,Worst delivery experience,0.88
2917,Excellent service,0.92
2918,Loved the quality,0.3
2919,Great support,0.25
2920,Worst delivery experience,0.2
2921,Quick resolution,0.95
2922,Worst delivery experience,0.35
2923,Worst delivery experience,0.1
2924,Delay in shipment,0.1
2925,Loved the quality,0.25
2926,Loved the quality,0.88
2927,Unresponsive helpline,0.91
2928,Worst delivery experience,0.95
2929,Excellent service,0.9
2930,Excellent service,0.91
2931,Great support,0.92
2932,Packaging was damaged,0.35
2933,Packaging was damaged,0.88
2934,Loved the quality,0.9
2935,Delay in shipment,0.88
2936,Excellent service,0.9
2937,Will not recommend,0.35
2938,Unresponsive helpline,0.25
2939,Delay in shipment,0.88
2940,Will not recommend,0.92
2941,Packaging was damaged,0.35
2942,Quick resolution,0.3
2943,Amazing product,0.2
2944,Amazing product,0.88
2945,Will not recommend,0.3
2946,Delay in shipment,0.35
2947,Packaging was damaged,0.1
2948,Amazing product,0.2
2949,Loved the quality,0.2
2950,Will not recommend,0.35
2951,Unresponsive helpline,0.25
2952,Worst delivery experience,0.95
2953,Quick resolution,0.1
2954,Loved the quality,0.88
2955,Will not recommend,0.35
2956,Will not recommend,0.92
2957,Amazing product,0.1
2958,Excellent service,0.25
2959,Excellent service,0.95
2960,Worst delivery experience,0.92
2961,Amazing product,0.35
2962,Excellent service,0.3
2963,Excellent service,0.1
2964,Great support,0.1
2965,Unresponsive helpline,0.2
2966,Unresponsive helpline,0.25
2967,Worst delivery experience,0.92
2968,Packaging was damaged,0.1
2969,Excellent service,0.35
2970,Excellent service,0.91
2971,Quick resolution,0.2
2972,Worst delivery experience,0.92
2973,Unresponsive helpline,0.95
2974,Worst delivery experience,0.9
2975,Excellent service,0.35
2976,Amazing product,0.25
2977,Excellent service,0.92
2978,Excellent service,0.3
2979,Packaging was damaged,0.92
2980,Delay in shipment,0.3
2981,Delay in shipment,0.2
2982,Excellent service,0.95
2983,Excellent service,0.25
2984,Packaging was damaged,0.95
2985,Amazing product,0.2
2986,Quick resolution,0.92
2987,Delay in shipment,0.25
2988,Quick resolution,0.1
2989,Worst delivery experience,0.9
2990,Loved the quality,0.91
2991,Amazing product,0.35
2992,Excellent service,0.9
2993,Worst delivery experience,0.1
2994,Amazing product,0.88
2995,Quick resolution,0.88
2996,Quick resolution,0.88
2997,Delay in shipment,0.3
2998,Packaging was damaged,0.35
2999,Quick resolution,0.9
3000,Excellent service,0.3
3001,Worst delivery experience,0.9
3002,Will not recommend,0.9
3003,Loved the quality,0.95
3004,Unresponsive helpline,0.92
